Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Emotion,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
9310,Wolfgang Koerner,University of Ottawa,Political Science department,5,1,AWESOME,POL3202,He is pretty boring in his lectures...but seems pretty good.....,0,0,"Nov 9th, 2005"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,4,1,AWESOME,POL2203,"One of the (few) great professors in the school. Treats students like adults and equals. Solid lecturer. Exams are easy if you go to the lectures, and are really easy if you actually do the readings (few people in the class did).",0,0,"Aug 4th, 2005"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,4.5,3,AWESOME,POL2203,He made the classes funny. He knew his stuff. It was annoying when he wouldn't show up to class without warning. Attendance to his classes is important because there is no way anyone actually reads everything that is assigned so his lecture notes are important summaries of the readings.,0,0,"Aug 4th, 2005"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,5,1,AWESOME,POL2207,"I really learned a lot in his class and enjoyed it to the max. Professor Koerner treates his students like adults and allows them to work at their own pace. It is, however, not a class for slackers who won't go out of their way to do the readings. But hey, afterall, it is university people.",0,0,"Jun 30th, 2005"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,5,1,AWESOME,POL2207,"man of the year, a true legend",0,0,"Dec 6th, 2004"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,4,1,AWESOME,POL2207,"Knows the course is boring as hell and doesn't try to disguise that fact. Makes it easy though, lectures are clear and reptitive. Helpful when you ask questions. Does practically everything short of writing the exam for you.",0,0,"Dec 1st, 2004"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,5,1,AWESOME,POL2207,"Awesome guy, he made me want to teach poli sci just to be like him when i grow up.",0,0,"Nov 30th, 2004"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,3,2,AVERAGE,POL2207,"good guy, but sometimes his laziness was a little too obvious.. i wish i would have a bit more enthusiasm in the course material",0,0,"Nov 8th, 2004"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,3.5,3,AVERAGE,POL2207,"Funny, knows his stuff, treats students like adults. No BS, fair marker.",0,0,"Oct 20th, 2004"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,5,1,AWESOME,POL3602,Cool prof. Summer was fun with him! and fair markings. Does not BS you. Bluntly honest in regard to the assignments - and I loved it! Treated me like an a adult... cannot say the same for my other profs. UO needs more profs like him. I got my $ worth! By,0,0,"Oct 1st, 2004"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,2,3,AWFUL,POL2201,No Comments,0,1,"Sep 23rd, 2004"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,4.5,4,AWESOME,POL3000,Great Teacher Always wanted to come to class to see if he is going to show up too!,0,0,"Sep 13th, 2004"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,3.5,3,AVERAGE,POL2207,"A CLASS I DON'T HAVE TO GO TO...BUT IT IS GREAT MATERIAL, AND HIS LECTURES ARE A GREAT SUPPLEMENTAL",0,0,"Apr 6th, 2004"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,4,2,AWESOME,POL2207,Koerner is awesome! He's got a great sense of humour...definitely one of the most entertaining profs. He knows his stuff and tries to make the best out of a lot of heavy material. I highly recommend him for political thought.,0,0,"Mar 22nd, 2004"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,1,3,AWFUL,POL2207,"Considering I pay for a 3 hour class and am lucky to get half of that every week, maybe they should start getting guys like this in line. Oh yeah, put some passion into your work.",0,1,"Mar 20th, 2004"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,4.5,2,AWESOME,THOUGHT,"I find him to be the best prof. I've had so far. He won't give you all the BS material, just what you need to know. He's funny too.",0,0,"Nov 25th, 2003"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,3.5,3,AVERAGE,POL2207,Too much reading in too little time. Good prof nonetheless. Has a good sense of humour and cracks funny jokes during boring Aristotelian and Platonic lectures.,0,0,"Nov 16th, 2003"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,2,1,AWFUL,THOUGHT,what a waste of $'s,0,0,"Apr 7th, 2003"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,5,1,AWESOME,POL2207,"Very funny, very easygoing. He realises the bore that is POL2207 and lets you know what's important, and what you don't need to know... and did I mention he's really funny?",0,0,"Mar 30th, 2003"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,3,2,AVERAGE,POL2201,Laziest prof at the university,0,0,"Mar 27th, 2003"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,4.5,1,AWESOME,POL2201,he is awesome...easy marker,0,0,"Mar 27th, 2003"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,4,1,AWESOME,POL2201,No Comments,0,0,"Mar 27th, 2003"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,3.5,3,AVERAGE,POL2201,"I would very much suggest taking his courses. His lectures never last more than an hour. Very relaxed class atmosphere. Very very light workload. If you really want an A+, you'll have to work a bit but it won't be that hard to do.",0,0,"Mar 27th, 2003"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,4.5,2,AWESOME,POL2201,"Okay this guy is great, supper entertaining and honest about Can Pol. Fairly easy - the John Candy laugh still gets me every time",0,0,"Mar 26th, 2003"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,4.5,1,AWESOME,POL2207,No Comments,0,0,"Feb 8th, 2002"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,4,1,AWESOME,POL1101,so funny. he gave us a choice between a 30 minute presentation or a 30 pg paper,0,0,"Jan 30th, 2002"
9310,Wolfgang Koerner,University of Ottawa,Political Science department,2.5,4,AWFUL,POL2207,"He lowered my final grade, who lowers a final grade?",0,1,"May 30th, 2001"
10522,Klaus Stich,University of Ottawa,English department,2,4,AWFUL,ENG2400,"Cranky, arbitrary, and banal. Plays favourites, hostile to diffrent approaches to the material, and is clearly watching the clock until retirement. In short, the definition of mediocrity.",1,0,"Aug 16th, 2009"
10522,Klaus Stich,University of Ottawa,English department,1,4,AWFUL,ENG2400,"BEING NICE DOESNT MAKE YOU A GOOD PROFESSOR! This guy is a hard marker, and he never teaches you anything! Classes are irrelevent and attending lectures is useless for the exams and the papers. He gives no direction. . . He talked more abou the davinci code than any of the works that were actually on the sylabus!",0,0,"Aug 6th, 2008"
10522,Klaus Stich,University of Ottawa,English department,2,5,AWFUL,ENG2400,"Oh my, this man is like a cartoon! Haha, he is all over the place. I didn't exactly dislike his class, he strongly encouraged class discussion which was fun but we never heard what he had to say. Lectures were usually irrelevant, he talked a whole class about a rocking chair! He was a very hard marker, and never specified on what it was he wanted.",0,0,"Jan 3rd, 2008"
10522,Klaus Stich,University of Ottawa,English department,5,1,AWESOME,ENGSECT,BEST PROF EVER!!!,0,0,"Aug 5th, 2007"
10522,Klaus Stich,University of Ottawa,English department,5,2,AWESOME,ENG2000,"Man was this guy a good teacher. Definitely from a different generation, but at the same time also understood the modern part of American Literature that University students should be reading. I forgot the course code but it's a year long course, and it's highly recommended.",0,0,"Apr 23rd, 2007"
10522,Klaus Stich,University of Ottawa,English department,4.5,2,AWESOME,AMERICASEMINAR,"I really enjoyed this class. Professor Stich is a bit out there, but really nice and an easy marker.",0,0,"Jan 1st, 2006"
10522,Klaus Stich,University of Ottawa,English department,5,1,AWESOME,4000LEVEL,Great professor and very open minded! I highly recommend him :),0,0,"Dec 15th, 2005"
10522,Klaus Stich,University of Ottawa,English department,3.5,4,AVERAGE,ENG2450,"He's nice and believes in what he's teaching, but the exam and test questions were too broad.",0,0,"Dec 12th, 2005"
10522,Klaus Stich,University of Ottawa,English department,3.5,2,AVERAGE,2400,"i like prof. stich because of the laid-back lecture style. it is more of a class discussion, which allows for many opinions versus a strictly lecture-based class. however, it is hard to take notes since the texts are not discussed in detail. he's a great guy who has a good rapport with the class.",0,0,"Mar 16th, 2005"
10522,Klaus Stich,University of Ottawa,English department,5,2,AWESOME,ENG2400,"Great class, funny and super nice teacher. If you don't get his jokes, maybe you're just not paying attention or don't get it!",0,0,"Dec 14th, 2004"
10522,Klaus Stich,University of Ottawa,English department,2,3,AWFUL,ENG2400,"Absolute worst prof I've ever had. Lectures were awful. If you're interested in, say, English rather than what colour of covers a book's various editions have had, don't take a class taught by him.",0,0,"Dec 12th, 2004"
